3703,-0.03214851,-7.97916126,0.46652433,-0.12189133,-3.16543221,1.002931,0.75057524,0.27978989,-1.48976326,0.09983345,0.09208208,-0.00434069,0.11415461,-0.08085845,0.06818014,0.27147496,0.41181409,-0.3448821,-0.11620759,-0.52622926,-0.32194683,-0.04502855,0.11052641,0.1734429,-0.21622741,-0.58256078,-0.40464765,-0.09882621,0.05483337,-4.90919495,-0.00050869,0.52483875,-0.39125359,-1.72262061,1,58:19.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,-0.03214851,-7.97916126,0.8024292,0.62012064,0.48766059,1.14628243,0.79132831,0.22011562,-0.8413924,0.03165128,0.08750232,-0.0765041,0.09580997,-0.13367604,-0.03425064,0.34376535,1.13740373,-0.00258478,-0.02708004,1.26439738,0.12583335,-0.33111647,-0.79082304,-0.26422212,-0.60056829,-0.54001343,-0.55967969,0.14263721,0.06248183,-4.17335224,0.01616569,0.90220261,1.21378493,-1.34039545,1,58:19.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,-0.03214851,0,-0.04603589,0.20960517,-1.93723011,1.25007367,0.75627548,0.15489002,0.74213928,0.10852735,0.11987081,0.05067503,0.13250311,-0.1430719,0.04394692,0.35058209,1.12795782,-0.03364081,-0.03880201,-0.67894548,-0.14015353,-0.29543868,-0.41894668,0.16150646,-0.13174345,-0.49085534,-0.26045951,0.06810316,0.07545527,-0.09127299,0.02150335,1.19384539,-0.35618359,3.1019659,1,58:19.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,-0.03214851,0,-0.04603589,0.95161712,0.3674953,1.32762527,0.73887533,0.09087426,1.74578261,0.09543315,0.03422849,0.16543712,0.01732885,-0.32507819,0.10365176,0.3504141,0.01223045,0.00480491,0.05159755,-0.62943542,-0.04255481,-0.25329715,-0.29747623,0.21302958,-0.09790754,-0.43514448,-0.16351923,0.0529776,0.07110949,3.72418976,0.03985208,-0.62629509,2.79731679,7.80080462,1,58:19.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,0.14833899,0,1.80607259,0.95976049,1.95111251,1.33023226,0.68160796,0.02432555,1.74578261,0.10336766,0.11987081,0.10568666,0.04691113,-0.19886374,0.04282558,0.36616889,0.96483046,0.26440036,0.05159755,-0.62943542,0.34733757,-0.26129839,-0.23766509,0.28925386,-0.05919841,-0.43514448,-0.11636133,-0.04150282,0.06346103,4.9593277,-0.00772618,2.50428271,-1.81244361,-6.99839354,1,58:19.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,0.14833899,0,-0.04603589,0.60128778,-1.93723011,1.28064704,0.59592748,-0.10086362,-0.10632587,0.0653386,0.02500042,0.02954102,-0.03349132,-0.25726715,-0.049551,0.40836534,-0.20143224,0.16885541,0.11537015,-0.52622926,0.20052984,-0.0034411,0.32316244,-0.15000881,-0.34736001,-0.29085788,-0.18305393,-0.01067347,0.0678068,4.9593277,-0.03252981,1.76619589,-2.66090894,-4.69366789,1,58:19.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,0.33494565,0,0.46652433,-0.23445059,-0.05689882,1.31383312,0.5625878,-0.15946148,2.97398496,0.11194994,-0.0341983,-0.04443686,0.06946119,-0.49441144,0.0032577,0.2681382,-0.48700687,-0.16986422,-0.03880201,-0.44681659,-0.23007959,0.06213754,0.63556212,-0.07314906,-0.3863185,-0.5249638,-0.13210925,-0.06257161,0.05386831,6.53150272,-0.04688779,-2.37986565,-1.09125018,-1.05815208,1,58:19.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,0.14833899,0,0.46652433,-0.56594712,-1.28510094,1.15570581,0.42655855,-0.19104408,4.55760193,0.07486711,0.08286946,0.07179907,-0.02887007,-0.48815414,-0.024432,0.31870979,-0.00194989,0.07934611,0.02392529,-0.62943542,0.15889034,-0.12163308,-0.08160947,0.29206622,-0.0693494,-0.51519156,0.01944895,-0.09935749,0.05386831,8.77479076,-0.04479392,13.24858665,0.49228165,-6.99839354,1,58:20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,0.14833899,0,0.46652433,0.20960517,-3.16543221,1.13265705,0.43077385,-0.17517063,0.74213928,0.14574207,0.16244428,-0.06370843,0.00090527,-0.16813911,-0.02485332,0.36473396,1.53483009,-0.01853278,-0.07761709,-0.70356816,-0.02120147,-0.26656196,-0.40627357,-0.10867047,-0.45856604,-0.43514448,-0.19861305,-0.05806354,0.06057553,2.72742534,-0.0511723,-2.37986565,1.94885147,-1.05815208,1,58:20.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,-0.03214851,0,-0.66109151,0.60128778,0.3674953,1.34268117,0.5520336,-0.14351904,0.74213928,0.16603696,0.05278915,0.03622695,0.14170067,-0.10278381,0.03319487,0.32817852,1.41133809,0.19885202,0.07545655,4.51812601,0.23269099,-0.03267179,0.26566321,0.0885153,-0.21933363,-0.44729015,-0.06484169,-0.02880846,0.06248183,2.72742534,-0.04479392,-1.85314989,-0.35618359,3.98568392,1,58:20.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,0.14833899,0,-0.04603589,0.56807786,1.87840354,1.21172667,0.47907773,-0.1157313,6.78961849,0.16457023,-0.00174827,0.07479737,-0.10150889,-0.68870664,-0.01058669,0.35807893,-0.45395875,0.3255738,0.12742543,-0.47249737,0.3259328,0.03334863,0.61016738,0.23951818,0.0352639,-0.4091785,0.08865711,-0.06257161,0.06103999,0,-0.04367451,0,2.3213191,0,1,58:20.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,0.33494565,0,0.46652433,-0.56594712,-1.28510094,1.10444427,0.46892199,-0.06111829,-0.10632587,0.20708244,0.13376017,0.03873894,-0.00581891,-0.388008,0.01806224,0.41859755,1.13267899,0.05947544,0.07545655,1.54291725,0.06102447,0.08295602,0.59413129,-0.05228515,-0.24986129,-0.25674945,-0.19861305,0.062691,0.05819986,1.87401319,-0.05544771,1.76619589,0.49228165,-2.38863301,1,58:20.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,0.14833899,0,-0.04603589,0.95976049,1.95111251,1.25350642,0.66838616,0.00872266,0.74213928,0.12802009,0.11987081,0.11512633,-0.21656342,-0.31561679,0.00896909,0.37302485,0.25648659,0.05947544,0.06351442,-0.65424627,0.1200418,-0.20569608,-0.32277432,0.26543075,0.03467672,-0.45948073,-0.18305393,-0.05645907,0.05386831,0,-0.03762043,1.76619589,0.49228165,-0.55126446,1,58:20.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,0.33494565,0,-0.04603589,0.60128778,-1.93723011,1.18245554,0.71302873,0.14330484,4.55760193,0.1119161,0.11061125,0.14109902,-0.10610792,-0.30613905,0.03330228,0.38689324,0.27550942,-0.10122181,0.06351442,-0.50083327,-0.00353249,-0.05829336,0.32316244,0.14935926,-0.0243565,-0.58256078,-0.3745876,0.06430656,0.04341497,-3.62295127,-0.03578032,-4.15787506,-0.35618359,6.4525404,1,58:20.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,0.33494565,0,0.8024292,0.20960517,-0.05689882,0.97827715,0.6905728,0.25248238,4.55760193,0.04438044,0.02042066,0.14109902,0.04691113,-0.16100195,0.03761803,0.43139827,0.48770374,0.0625274,0.02392529,-0.50083327,0.03593588,-0.10909519,0.20576437,0.16203506,-0.03629111,-0.41340548,-0.48273212,-0.03178116,0.05293057,-0.09127299,-0.01068464,1.76619589,1.84064901,1.75366735,1,58:20.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,-0.03214851,0,1.31498945,0.95976049,1.95111251,0.90186691,0.69946498,0.40000799,-0.8413924,0.0457001,-0.04342636,0.04641624,0.18091781,-0.07995812,0.03388131,0.3512181,0.05969439,-0.19250436,-0.02708004,-0.44681659,-0.12027141,0.04887272,0.43258524,0.11273815,-0.09535692,-0.49085534,-0.63561052,-0.00512295,0.03388143,-5.75691175,-0.03252981,2.50428271,-1.81244361,-6.99839354,1,58:20.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,0.14833899,-7.97916126,-0.26854226,-0.04764371,-1.8643502,1.06931734,0.85967219,0.50552458,0.74213928,0.13715833,0.17633247,0.20533337,-0.02999482,-0.06089394,0.10291199,0.41859755,0.53569388,-0.61953962,-0.07761709,3.82245302,-0.74850672,-0.02351879,-0.19088984,0.0724948,-0.18369742,-0.66369456,-0.77041453,0.24077131,0.03242222,-6.98521662,-0.01460708,-0.31954956,-0.01450265,-3.05973673,1,58:20.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,0.14833899,-7.97916126,0.8024292,-0.12189133,-0.86070681,0.97458488,0.79436731,0.55911064,-1.48976326,0.19219275,-0.01103086,0.2198903,0.05921868,-0.54537207,0.14291216,0.41739279,-1.17022228,-0.39283204,0.09138751,-0.50083327,-0.27040708,-0.02283232,-0.20311585,0.22880967,0.08497557,-0.76306558,-0.79835135,0.16550237,0.01780442,-7.85545444,0.02088552,0.79751801,-0.39125359,-0.60532898,1,58:21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,-0.03214851,-7.97916126,-0.47285736,-0.04764371,-0.86070681,0.92745948,0.77642787,0.65554529,0.74213928,0.33156875,0.12914562,0.38637945,-0.02214948,-0.12965015,0.22621459,0.47776905,-0.48120722,0.22203887,0.26165548,-0.44681659,0.3091377,-0.20569608,-0.39380914,0.51288927,0.42587465,-0.51960438,-0.71050817,0.23873791,0.0210945,-10.13217068,0.12024223,1.77634668,0.49228165,1.51834857,1,58:21.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,0.14833899,-7.97916126,-0.26854226,-0.04764371,-0.51598275,0.7854104,0.67505664,0.67637169,-0.8413924,0.42730701,0.17633247,0.36738613,-0.02687329,0.23229174,0.10431184,0.56951326,1.76360905,-0.37222636,0.17988965,-0.55441451,-0.28798231,-0.02283232,-0.12089323,0.14935926,-0.06318921,-0.8621164,-0.7246474,0.26367649,0.00101659,-11.53509998,0.09945436,0.22487079,-0.39125359,-3.27086782,1,58:21.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,-0.03214851,0,0.46652433,0.95976049,4.18312883,0.83481693,0.65494853,0.67679137,2.97398496,0.46705356,0.14311631,0.2631667,0.04009903,-0.0835311,0.12368799,0.57449383,0.63250887,0.31432936,0.34460285,-0.28742647,0.41524947,-0.18663096,-0.24102069,0.13128656,-0.05206646,-0.73806393,-0.45309657,0.28459495,-0.06369834,-10.95561218,0.09360497,4.35473299,-1.81244361,-3.34530067,1,58:21.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,-0.03214851,0,0.17551349,-0.12189133,-1.93723011,0.88045406,0.67578286,0.63315624,4.55760193,0.33626363,0.13376017,0.29528713,0.04950866,-0.21781287,0.12287594,0.56510776,0.2041461,-0.07065503,0.27398512,-0.31382358,0.03593588,-0.20569608,-0.49584678,0.42927465,0.19522417,-0.60093164,-0.41959313,0.20746814,-0.09080374,-11.17967319,0.09740576,0.79751801,0.25711724,-0.36316749,1,58:21.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,-0.03214851,0,-0.0811747,0.95161712,1.71586263,0.80993485,0.65977484,0.67726368,0.74213928,0.45437685,0.04352959,0.16761866,0.04988845,-0.10016306,0.05298052,0.612616,-0.31817892,-0.41288698,0.14350714,-0.31382358,-0.32452109,-0.22141963,-0.51980186,0.27900085,0.32686371,-0.54478276,-0.63561052,0.20746814,-0.06369834,-11.53509998,0.09945436,-0.9931767,0.9921838,-1.10517943,1,58:21.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,-0.03214851,0,-0.26854226,0.95161712,1.71586263,0.78727072,0.67974281,0.73247635,-0.8413924,0.45912299,0.12447759,0.40567991,0.25807068,0.23885861,0.19285855,0.58043408,1.46637154,-0.31338486,0.15562487,-0.71308827,-0.27040708,-0.27187818,-0.75162345,0.25068501,0.11982726,-0.92625797,-0.88485682,0.42161945,-0.02922476,-12.87282753,0.15242313,0.55290002,1.95574522,-4.10557985,1,58:21.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,-0.03214851,0,0.8024292,0.95161712,1.71586263,0.85603726,0.70924574,0.692047,2.97398496,0.44520167,0.1994814,0.39745748,0.14942755,0.26765826,0.17462793,0.59337479,0.70694065,-0.26159346,0.10339033,-0.42105067,-0.30668435,-0.21354949,-0.46227941,0.34650823,0.37458268,-0.63254458,-0.96998245,0.15831017,0.04469045,-12.81830311,0.18880071,0.90220261,1.30737436,-1.72262061,1,58:21.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,0.14833899,0,1.31498945,0.20960517,-1.93723011,0.87676585,0.75825739,0.65747112,0.74213928,0.36224502,0.13376017,0.23880509,0.14003398,-0.30709264,0.10365176,0.44129893,-3.32958984,-0.20921849,0.23697743,-0.31382358,0.08338183,-0.12244783,-0.08087777,0.19921193,0.14111796,-0.65317482,-1.02710319,0.31857193,0.0391064,-13.28812122,0.15187122,0.0777188,-1.09125018,0.2901465,1,58:21.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,0.14833899,0,1.31498945,0.95161712,1.71586263,0.72132409,0.63333106,0.66074568,-0.8413924,0.330291,0.06206396,0.23300129,0.01661581,-0.12965015,0.14466809,0.49434477,1.23091054,0.29060102,0.22062075,1.62269986,0.23656537,-0.16936968,-0.27488098,0.25068501,0.25347897,-0.60878104,-1.05711472,0.2328725,0.03055252,-13.94763279,0.17307149,1.29388523,1.21378493,-1.24674392,1,58:21.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,-0.20690577,0,0.46652433,0.60128778,0.3674953,0.6986599,0.64642787,0.65509379,0.74213928,0.37766927,0.14311631,0.2184297,-0.05031689,0.15312679,0.12844811,0.59417677,0.2785441,-0.05975829,0.17988965,-0.50083327,0.01564516,-0.30884516,-0.42827067,0.33460033,0.4726918,-0.56737655,-1.02710319,0.20746814,0.00469588,-14.6550436,0.15187122,-3.57537389,-0.35618359,3.98568392,1,58:22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,0.14833899,0,0.91058004,-0.23445059,1.52671838,0.6527223,0.60049641,0.62244403,1.74578261,0.36425766,0.07135443,0.27324447,-0.07360286,-0.26110587,0.06431167,0.54821634,-0.21689212,-0.04756977,0.14350714,-0.39516401,-0.01534852,-0.19228959,-0.23757739,0.57561785,0.70571679,-0.51960438,-0.98685896,0.20477448,0.02111259,-14.20806026,0.14451225,2.50428271,-1.09125018,-2.38863301,1,58:22.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,-0.03214851,0,0.8024292,0.95161712,1.71586263,0.61119598,0.56246334,0.53636962,-2.59434438,0.22942095,0.16244428,0.15020539,-0.00123181,0.31450531,-0.03013339,0.402803,1.46891963,-0.89907402,-0.11620759,4.64801598,-0.92321706,-0.102073,-0.41640514,-0.03163146,-0.13184834,-0.84320146,-1.27556765,0.24272972,0.01860903,-14.45621967,0.15818161,0.25933513,0.72745764,-4.24094248,1,58:22.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,-0.03214851,0,1.31498945,0.95161712,1.71586263,0.74141598,0.61359316,0.52934349,-0.10632587,0.21438779,-0.01103086,0.17137311,-0.24929239,-0.29367143,0.03867501,0.38751367,-0.26612687,-0.01853278,0.07545655,-0.34302217,-0.00222684,-0.07381745,0.18256262,0.14799082,0.19524297,-0.59995711,-1.139678,0.25091386,0.04094559,-13.85819817,0.14649671,-1.03149843,-0.35618359,0.68261021,1,58:22.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,-0.03214851,0,0.46652433,0.50133681,1.87840354,0.78921562,0.68160796,0.53995043,1.74578261,0.25399092,-0.04834517,0.27902785,-0.20256281,-0.65294784,0.16012952,0.47844139,-1.47839153,0.14860433,0.26165548,-0.50083327,0.33845058,-0.32941064,-0.44066989,0.48861626,0.54830408,-0.46119592,-0.98685896,0.0737702,0.05239259,-12.42289925,0.14002822,7.1818018,1.31767571,0,1,58:22.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,0.14833899,0,0.17551349,0.60128778,0.3674953,0.87486988,0.72638816,0.5019685,-0.10632587,0.10550053,0.11987081,0.24303925,-0.05495854,0.03229266,0.08809188,0.43992382,0.63781935,-0.29658589,0.07545655,-0.60974592,-0.34272879,-0.13475713,-0.02211262,0.37383515,0.35730892,-0.59714109,-1.04049397,0.11788649,0.04285302,-12.48146248,0.16538973,-1.50741363,0.9921838,-0.54559189,1,58:22.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,-0.03214851,0,0.8024292,0.56807786,-0.35361287,0.78858626,0.66838616,0.52664357,-0.8413924,0.22808552,0.08534876,0.28778443,0.01661581,-0.2871412,0.1487058,0.4477402,-0.25139046,0.11125384,0.22062075,-0.5280174,0.26849088,0.0058234,0.28785363,0.41778445,0.35036549,-0.63048667,-1.05711472,0.13022977,0.047135,-13.03193092,0.16563766,-4.15787506,1.94885147,0.17004998,1,58:22.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,-0.03214851,0,0.8024292,0.60128778,-0.86070681,0.74211973,0.6044277,0.53554779,0.74213928,0.20124465,0.08534876,0.27447808,-0.00671002,-0.16217776,0.15437026,0.42357621,0.41554943,-0.114701,0.10339033,-0.50083327,0.04143418,-0.28726909,-0.5112437,0.27872822,0.12145414,-0.59995711,-1.126526,0.18924813,0.047135,-13.38722706,0.15187122,0.45188504,-0.35618359,-0.89468151,1,58:22.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,0.14833899,0,-0.04603589,0.26979128,-0.86070681,0.69778025,0.6396808,0.5191021,-2.59434438,0.15859233,0.11061125,0.3190802,0.18797684,-0.33568892,0.12287594,0.32499772,-0.530442,-0.47086337,0.06351442,1.57125318,-0.32594201,-0.23048158,-0.5658434,0.20169136,0.14899902,-0.66228431,-1.139678,0.18105121,0.04094559,-13.4851799,0.1388682,-0.26939017,0.56541407,-4.413836,1,58:22.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,0.14833899,0,0.45780849,0.94539261,3.7587347,0.62355536,0.53473729,0.50971365,-0.10632587,0.18895137,0.00292764,0.29431513,-0.14155209,-0.36585853,0.11473137,0.47776905,0.42533144,0.03577795,0.10339033,-0.58361304,0.22877784,0.03201994,0.06701432,0.60418022,0.64500183,-0.45177692,-1.05711472,0.18105121,0.04621984,-14.73250866,0.14451225,13.24858665,-0.80880022,-1.04036903,1,58:22.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,0.14833899,-7.97916126,1.31498945,-0.43932635,-1.8643502,0.69823462,0.62026602,0.51157516,-1.48976326,0.14344411,0.10595891,0.20135809,0.10628135,-0.2669355,0.10207225,0.4328616,-0.04275644,-0.16357695,0.05159755,-0.47249737,-0.13750695,-0.26656196,-0.42827067,0.25068501,0.17821893,-0.38119525,-1.16580594,0.23866735,0.04860855,-13.81321239,0.13150483,0.86764753,1.21378493,-0.33918312,1,58:23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,-0.03214851,-7.97916126,1.31498945,0.62012064,-1.8643502,0.78727072,0.67266011,0.51858455,-0.8413924,0.15017439,0.05739593,0.19848973,-0.06897657,-0.17186616,0.05831793,0.41659418,-0.04275644,-0.32201108,0.01214264,-0.42105067,-0.37984952,-0.24794573,-0.33374974,0.09345975,-0.01158611,-0.50639069,-1.15275753,0.12614612,0.03852148,-13.28812122,0.13477062,-2.35934496,-0.39125359,-4.04998064,1,58:23.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,0.14833899,0,0.19612546,1.68740451,5.53149605,0.81272113,0.70734262,0.54977393,-0.8413924,0.21656439,0.13843608,0.36094692,0.11194872,0.20268221,0.12916113,0.43139827,1.16194463,-0.11931542,0.10339033,3.0297718,-0.16201405,-0.01053027,0.00238452,0.45706862,0.41631809,-0.19910225,-1.01372123,0.28792152,0.07350778,-12.87282753,0.16367218,1.26685083,0.9921838,-1.6120671,1,58:23.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,0.33494565,0,1.19976878,0.60128778,0.3674953,0.78858626,0.67064291,0.53906125,2.97398496,0.17168285,0.07135443,0.30494741,0.05921868,-0.0004275,0.17556837,0.5403052,0.84127235,0.0883828,0.12742543,3.1115005,0.04274501,-0.02351879,0.20705976,0.28110504,0.2512615,-0.41419137,-1.0704329,0.20159142,0.04526761,-13.13635254,0.16538973,4.35473299,1.84064901,-1.04036903,1,58:23.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,0.14833899,0,2.31863284,0.20960517,-0.35361287,0.64678234,0.56672013,0.53851813,2.97398496,0.21096641,-0.04364907,0.30688435,-0.16537142,-0.40708229,0.17078972,0.54243386,-1.07690823,0.33512127,0.29055282,-0.31382358,0.60008115,-0.10797189,-0.02808711,0.56236899,0.6681934,-0.2229877,-0.95641869,-0.00079211,0.04804681,-13.62774849,0.13053527,0,2.3213191,0,1,58:23.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,0.14833899,0,0.8024292,1.33707523,4.18312883,0.7662496,0.65950084,0.53400582,-0.10632587,0.20121163,-0.13837567,0.29920897,-0.07360286,-0.08788453,0.1187104,0.51647335,0.00131355,0.03561382,0.09138751,-0.42105067,0.10854537,-0.28208604,-0.45308486,0.44424894,0.51442719,-0.39180768,-1.00030625,0.06144058,0.02992078,-13.4851799,0.1208683,-0.62629509,-2.66090894,3.98568392,1,58:23.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,0.52810103,0,0.8024292,-1.0785073,-1.28510094,0.62399381,0.55841005,0.5263074,4.55760193,0.18070173,-0.08093213,0.24303925,-0.04852918,-0.50650793,0.05831793,0.48480153,-1.12129414,0.12046979,0.17988965,-0.26090175,0.4203285,-0.05170906,0.22835676,0.59131163,0.6310125,-0.17686629,-0.96998245,0.05321909,0.03852148,-13.62774849,0.14451225,13.24858665,1.49592495,-4.69366789,1,58:23.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,0.14833899,0,0.46652433,-0.04764371,-0.86070681,0.5597555,0.52157801,0.53714597,0.74213928,0.17444307,0.05278915,0.29346064,-0.17400211,0.16048414,0.06899678,0.53274077,-0.25139046,0.15084238,0.09138751,-0.31382358,0.27472809,-0.06491538,0.1702767,0.48511183,0.5419721,-0.054648,-1.0704329,0.03676254,0.03329713,-13.90337563,0.13910699,1.46015906,1.94885147,-0.08375302,1,58:23.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,-0.03214851,-7.97916126,0.91058004,-0.04764371,-1.8643502,0.60683155,0.56976563,0.55514616,-3.07332349,0.19550703,0.17633247,0.23730081,0.06079934,0.35677195,0.05871124,0.44719282,1.29091012,-0.3932856,-0.06602521,5.25016451,-0.51743656,-0.08705923,-0.03500347,0.03533915,-0.20628963,-0.2229877,-1.22098041,0.31115475,0.04146032,-13.94763279,0.14081165,-0.58634138,1.30737436,-4.19924259,1,58:23.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
